generation,N_shifts,logPrior,logLik,eventRate,acceptRate
9275000,0,-3.20603,-77.6706,1.34367,0.457333
9276000,0,-2.8104,-76.8708,0.792595,0.394
9277000,0,-4.59845,-76.8778,1.83728,0.432333
9278000,0,-2.19374,-75.495,0.266148,0.386
9279000,0,-3.35908,-77.2272,1.12153,0.448
9280000,0,-2.70692,-74.8349,0.206739,0.469
9281000,0,-4.13285,-76.6773,1.28308,0.441286
9282000,0,-3.46668,-76.2586,1.244,0.4535
9283000,0,-2.41192,-74.5585,0.474265,0.404
9284000,0,-2.95713,-75.0488,0.793448,0.4
9285000,0,-3.1157,-76.0268,1.09319,0.421
9286000,0,-2.05391,-75.8139,0.0283816,0.398
9287000,0,-3.03935,-75.8859,0.388662,0.401
9288000,1,-6.74093,-75.3422,1.93681,0.389
9289000,0,-2.11271,-74.9087,0.175849,0.416
9290000,0,-2.36101,-76.3028,0.66279,0.451
9291000,0,-2.5327,-74.4264,0.259227,0.424
9292000,0,-2.79497,-75.7649,0.0870243,0.403
9293000,0,-2.40303,-74.6311,0.0123698,0.4335
9294000,0,-2.39984,-74.5208,0.31989,0.376
9295000,0,-3.09403,-74.9185,0.431021,0.376
9296000,0,-3.99303,-75.7555,1.58846,0.387
9297000,1,-6.23094,-75.1823,1.25612,0.376
9298000,1,-6.74308,-77.6189,0.318163,0.423
9299000,0,-2.40859,-75.1518,0.0785513,0.395
9300000,0,-3.01271,-74.4676,0.500201,0.421
9301000,0,-3.02262,-76.4411,0.201869,0.429206
9302000,0,-1.93725,-75.6263,0.204595,0.4455
9303000,1,-4.43232,-78.6654,0.458878,0.4305
9304000,0,-2.47783,-75.045,0.392917,0.413917
9305000,1,-5.44298,-79.9911,1.10664,0.410167
9306000,1,-5.34644,-75.7644,0.307695,0.463
9307000,0,-1.95872,-77.294,0.142559,0.40125
9308000,0,-2.75209,-77.7136,0.221963,0.374
9309000,0,-2.81776,-75.7337,0.165414,0.356
9310000,0,-2.5915,-74.0675,0.556214,0.383
9311000,0,-2.94015,-75.6011,0.28265,0.394143
9312000,0,-2.05416,-74.5574,0.0850182,0.398
9313000,0,-4.55995,-76.952,1.03007,0.409
9314000,0,-2.90655,-75.5902,1.13801,0.416
9315000,0,-1.86703,-78.4079,0.00788799,0.413615
9316000,0,-2.8658,-76.9063,0.717816,0.423
9317000,0,-2.07722,-78.7458,0.0496195,0.409
9318000,0,-3.1895,-75.7359,0.283625,0.402
9319000,0,-3.4449,-75.5338,1.48984,0.435
9320000,0,-2.60023,-76.0762,0.305973,0.449
9321000,0,-2.497,-74.9942,0.576337,0.434
9322000,0,-2.4263,-76.245,0.692992,0.435714
9323000,1,-7.53509,-78.7393,1.24117,0.491
9324000,0,-3.70478,-76.017,0.720722,0.403
9325000,0,-1.99328,-75.4572,0.135832,0.401
9326000,0,-3.18219,-77.1801,0.311182,0.371
9327000,0,-2.32947,-75.259,0.0530798,0.405833
9328000,0,-3.57482,-75.4184,1.714,0.394
9329000,0,-2.26542,-74.634,0.0643947,0.417667
9330000,1,-5.52658,-77.7989,0.152044,0.478
9331000,0,-1.90834,-75.5233,0.133132,0.421619
9332000,0,-1.91659,-77.8261,0.137279,0.384
9333000,0,-2.26556,-74.2665,0.232907,0.406
9334000,0,-3.07584,-76.901,0.594755,0.448
9335000,0,-2.17288,-77.0417,0.455777,0.41475
9336000,0,-1.82572,-75.9757,0.00605243,0.429
9337000,0,-3.71796,-75.1533,1.99922,0.46
9338000,0,-4.65785,-76.676,0.914809,0.42
9339000,0,-3.6865,-74.7915,0.996229,0.419
9340000,0,-2.52922,-74.45,0.123122,0.413
9341000,0,-2.06793,-75.3919,0.0878159,0.44
9342000,0,-2.62402,-75.2931,0.617617,0.414417
9343000,0,-4.30477,-75.9417,0.878087,0.3945
9344000,1,-7.67745,-78.7283,1.145,0.457
9345000,3,-12.407,-78.5853,2.50306,0.4314
9346000,0,-2.47927,-74.7142,0.143083,0.42575
9347000,0,-3.04099,-75.0804,0.565802,0.45
9348000,0,-2.3896,-74.48,0.378398,0.4805
9349000,0,-2.68964,-75.9553,0.0772528,0.4405
9350000,2,-11.7219,-76.9453,1.56077,0.489
9351000,0,-3.73342,-76.9049,0.684397,0.462
9352000,0,-3.68435,-76.8071,1.24381,0.4388
9353000,0,-1.96041,-76.0008,0.249153,0.394
9354000,0,-2.17469,-75.3753,0.177733,0.4499
9355000,0,-5.19945,-76.8667,1.74467,0.395
9356000,0,-3.06151,-75.2151,0.421182,0.435571
9357000,0,-2.39873,-78.5986,0.662642,0.402
9358000,0,-2.23284,-75.6502,0.0513776,0.385
9359000,0,-2.63014,-75.6012,0.294039,0.397143
9360000,0,-2.15706,-75.7965,0.0670277,0.424
9361000,0,-2.88802,-75.4088,0.594773,0.383
9362000,0,-1.89409,-76.095,0.195601,0.424
9363000,0,-2.567,-75.6469,0.190397,0.4008
9364000,0,-3.03409,-80.2269,0.416446,0.418
9365000,0,-5.46638,-74.7054,3.64231,0.409
9366000,0,-2.13522,-76.1568,0.0966624,0.396
9367000,0,-2.87161,-77.3383,0.767547,0.389
9368000,0,-2.26157,-76.2543,0.440655,0.4068
9369000,0,-6.92245,-76.5477,0.138343,0.45
9370000,0,-3.5077,-74.3035,1.01435,0.44
9371000,0,-2.5006,-75.0003,0.395604,0.498
9372000,0,-2.521,-75.3762,0.402585,0.416
9373000,0,-2.31017,-75.3697,0.150235,0.385
9374000,0,-3.1638,-75.2262,0.117956,0.423857
9375000,0,-3.12481,-75.8637,0.460359,0.393
9376000,0,-2.94557,-77.122,0.87315,0.413
9377000,0,-1.78486,-75.1873,0.0612863,0.447
9378000,0,-2.72298,-76.1621,0.120984,0.44
9379000,0,-2.67483,-73.994,0.368876,0.407833
9380000,0,-3.32521,-74.6229,0.85479,0.443
9381000,0,-2.27179,-75.7443,0.155431,0.405667
9382000,0,-2.42434,-77.6531,0.23237,0.428
9383000,0,-2.86522,-75.3549,0.498538,0.41
9384000,0,-2.87049,-74.2949,0.127896,0.374
9385000,0,-2.88697,-76.9119,0.00620613,0.447
9386000,0,-1.86606,-75.7205,0.0387611,0.424083
9387000,0,-1.81244,-75.3393,0.149162,0.449
9388000,0,-3.52017,-75.0856,0.211474,0.506
9389000,0,-4.53383,-74.9157,2.35903,0.427
9390000,0,-3.7724,-74.5102,0.903863,0.4644
9391000,0,-2.54469,-74.0828,0.256056,0.429
9392000,0,-3.08634,-75.6124,0.00513095,0.462
9393000,0,-3.25239,-76.0567,0.398487,0.440692
9394000,0,-1.93294,-78.2172,0.04286,0.437
9395000,0,-4.41776,-76.8515,0.0593175,0.447833
9396000,0,-2.10727,-74.7955,0.0769304,0.387
9397000,2,-9.53165,-78.8087,3.2067,0.417
9398000,0,-2.44273,-75.5284,0.205218,0.436667
9399000,1,-5.4118,-75.2188,0.905679,0.424
9400000,0,-2.24002,-75.2259,0.140233,0.4255
9401000,0,-2.05431,-74.2285,0.000987979,0.4435
9402000,0,-3.05522,-74.6539,0.776243,0.4408
9403000,0,-3.10982,-75.6155,1.1199,0.401
9404000,0,-2.56423,-76.9547,0.214102,0.4404
9405000,1,-6.59927,-77.0339,0.99931,0.4235
9406000,0,-2.24597,-76.2237,0.108353,0.4324
9407000,0,-1.78903,-75.2874,0.0389348,0.430429
9408000,0,-2.18794,-75.7871,0.0893016,0.458
9409000,0,-2.84099,-77.0605,0.870629,0.413333
9410000,0,-2.31706,-75.8199,0.0145568,0.4
9411000,0,-2.18687,-75.2043,0.0294072,0.369
9412000,0,-3.86109,-74.7212,0.938564,0.393
9413000,0,-3.08909,-78.6252,0.723273,0.408
9414000,0,-2.31291,-75.3847,0.303419,0.4174
9415000,0,-2.3252,-77.1795,0.0238281,0.384
9416000,0,-2.56448,-74.945,0.457655,0.409625
9417000,0,-3.06942,-75.7005,0.975297,0.413
9418000,0,-3.49994,-76.4764,0.669759,0.392
9419000,0,-1.84238,-75.8551,0.0971957,0.4285
9420000,0,-3.95415,-74.5771,1.73248,0.415
9421000,0,-3.9078,-74.5298,1.55112,0.42
9422000,0,-2.87418,-76.1747,0.476845,0.4445
9423000,0,-2.89282,-74.6599,0.291104,0.4338
9424000,0,-2.05059,-76.1973,0.171303,0.406
9425000,0,-2.31808,-76.3253,0.131057,0.441
9426000,0,-3.6191,-76.8372,0.134448,0.4655
9427000,0,-1.77934,-75.1599,0.0173031,0.42
9428000,0,-2.95706,-75.3543,0.0050286,0.392
9429000,0,-3.78827,-75.1546,1.89281,0.41125
9430000,0,-2.37013,-76.267,0.135573,0.417
9431000,0,-2.9611,-76.1624,1.20709,0.378
9432000,0,-1.96075,-74.4764,0.182596,0.4242
9433000,0,-2.54955,-75.1042,0.232424,0.408
9434000,0,-2.92564,-75.2277,0.827958,0.366
9435000,0,-2.23597,-75.5762,0.212789,0.4239
9436000,0,-2.36076,-78.4345,0.0773505,0.378
9437000,0,-3.34169,-75.8113,0.831966,0.383
9438000,0,-2.09535,-74.5705,0.0861441,0.3993
9439000,0,-2.02749,-79.6601,0.0443512,0.447
9440000,0,-1.94741,-76.8728,0.0485514,0.401556
9441000,0,-2.51984,-75.7529,0.0921057,0.386
9442000,0,-2.62325,-75.3396,0.330306,0.404
9443000,0,-3.03497,-75.9606,0.0900253,0.389
9444000,0,-2.69663,-78.4984,0.485148,0.469
9445000,0,-2.40576,-74.3172,0.0501705,0.381
9446000,0,-2.95357,-74.7917,1.14271,0.457
9447000,0,-3.26498,-74.4791,1.30255,0.381
9448000,0,-2.37273,-73.9943,0.105936,0.399222
9449000,0,-2.22868,-78.5862,0.380683,0.3975
9450000,0,-4.10581,-77.6755,0.385149,0.394
9451000,3,-14.1981,-79.3121,0.995375,0.421
9452000,0,-3.84177,-74.7767,1.47696,0.45475
9453000,0,-2.73406,-76.9454,0.11855,0.37
9454000,0,-2.9306,-74.8142,1.0141,0.452333
9455000,0,-1.95866,-75.4334,0.276652,0.408
9456000,2,-11.3269,-75.5893,3.04278,0.499
9457000,0,-1.86529,-76.6894,0.178429,0.433
9458000,0,-2.09191,-79.7064,0.243207,0.448
9459000,0,-2.22782,-74.4551,0.421271,0.427
9460000,0,-2.5214,-75.5632,0.0268601,0.409
9461000,0,-2.63727,-77.4348,0.396098,0.410667
9462000,0,-2.79823,-77.3066,0.981052,0.413
9463000,0,-1.94142,-74.6826,0.00645132,0.423
9464000,0,-2.51004,-74.1871,0.048946,0.393
9465000,0,-2.29967,-74.9958,0.213183,0.406667
9466000,0,-2.11629,-75.4993,0.0385546,0.405833
9467000,1,-5.8406,-76.293,0.305772,0.417722
9468000,0,-2.68827,-74.5178,0.0752972,0.418667
9469000,0,-3.29629,-74.9468,1.09201,0.452
9470000,0,-2.33654,-74.0205,0.145383,0.381
9471000,0,-4.00992,-75.9031,0.916949,0.437
9472000,0,-4.10654,-75.7226,0.371893,0.419
9473000,0,-2.19324,-77.1938,0.358374,0.39
9474000,0,-2.84302,-75.7919,0.851572,0.43
9475000,0,-3.54161,-76.0686,0.449926,0.384
9476000,0,-2.4784,-80.8412,0.0313897,0.396
9477000,1,-7.45023,-77.2873,0.364506,0.417727
9478000,0,-3.15902,-74.7194,0.486717,0.513
9479000,0,-2.94681,-76.1878,1.24862,0.416267
9480000,0,-2.65266,-77.6773,0.0773513,0.435
9481000,0,-2.39168,-75.7664,0.100781,0.417
9482000,0,-2.59743,-75.5248,0.557527,0.418
9483000,0,-4.98129,-75.5447,2.60945,0.425
9484000,0,-3.22432,-74.3528,1.24189,0.399
9485000,0,-2.76084,-78.5188,0.115387,0.387
9486000,1,-11.0797,-76.4757,0.666433,0.41
9487000,0,-2.17741,-77.0622,0.402379,0.39
9488000,0,-4.54469,-74.7819,2.1457,0.403667
9489000,0,-2.83569,-75.1255,0.145172,0.386
9490000,0,-2.06249,-74.9678,0.217744,0.414333
9491000,0,-4.91447,-75.7427,1.40298,0.365
9492000,0,-2.14584,-76.7802,0.364044,0.422333
9493000,0,-3.09083,-74.4177,0.187272,0.406133
9494000,1,-6.56891,-77.839,0.82394,0.3935
9495000,0,-5.05878,-74.7592,1.98423,0.42025
9496000,0,-2.50191,-74.2551,0.506689,0.41645
9497000,1,-7.63995,-74.8789,2.01056,0.4145
9498000,1,-5.02337,-74.9785,0.592704,0.427
9499000,0,-2.29417,-74.0756,0.0863336,0.413
9500000,0,-2.94846,-74.5173,0.153722,0.425
9501000,0,-2.01795,-75.9148,0.268411,0.444375
9502000,0,-2.10376,-74.6918,0.263217,0.4324
9503000,0,-2.56285,-75.1113,0.358101,0.411
9504000,0,-3.09818,-76.7238,0.812765,0.399
9505000,0,-3.00035,-75.3966,1.19422,0.416667
9506000,0,-2.23357,-76.774,0.338746,0.4125
9507000,0,-5.57124,-76.0845,2.38956,0.401
9508000,0,-2.02592,-75.2303,0.290112,0.377
9509000,1,-6.73419,-74.6007,0.0941618,0.44575
9510000,0,-2.5381,-75.0443,0.111864,0.418
9511000,0,-2.63997,-77.3801,0.578988,0.436
9512000,0,-3.30194,-74.6628,1.49694,0.439
9513000,0,-2.88328,-75.2991,0.850157,0.435889
9514000,0,-1.95434,-77.0986,0.0737678,0.421556
9515000,0,-2.52277,-75.0588,0.383586,0.38
9516000,1,-6.89376,-85.3141,1.13288,0.42975
9517000,0,-3.02463,-75.4126,0.354408,0.42425
9518000,1,-7.73798,-79.7034,1.83755,0.414
9519000,0,-3.15736,-77.2447,0.338886,0.434
9520000,0,-2.03851,-74.2167,0.0204284,0.4814
9521000,0,-3.34806,-76.0833,0.434829,0.382
9522000,0,-2.30423,-75.4434,0.289565,0.435
9523000,0,-2.76375,-74.7393,0.442169,0.426
9524000,0,-2.68741,-75.9882,0.0253405,0.438
9525000,0,-3.19981,-76.0352,1.18669,0.402
9526000,0,-3.25475,-75.2026,1.00698,0.35
9527000,0,-2.49427,-74.3551,0.544849,0.428125
9528000,0,-2.60781,-80.1037,0.516523,0.377
9529000,0,-2.81988,-74.3491,0.776928,0.449182
9530000,0,-3.28579,-74.1817,1.22484,0.443364
9531000,0,-3.11821,-74.2759,1.20808,0.402
9532000,0,-3.16195,-73.9618,0.86409,0.429
9533000,0,-2.85256,-74.1533,0.642538,0.384
9534000,0,-3.76537,-75.3869,1.14138,0.443
9535000,0,-1.9996,-74.4268,0.0424616,0.401
9536000,0,-4.40206,-74.877,1.97303,0.4275
9537000,0,-3.00641,-74.4947,0.25541,0.395
9538000,0,-3.19536,-75.7478,0.827739,0.403333
9539000,0,-3.1973,-75.0141,0.25055,0.429
9540000,0,-3.34985,-75.8366,0.874186,0.391
9541000,0,-2.84751,-75.9434,0.570157,0.405
9542000,0,-2.46558,-79.0019,0.257502,0.394
9543000,0,-3.41275,-77.0818,1.55286,0.411
9544000,0,-2.66017,-75.1849,0.0420265,0.44
9545000,0,-2.53383,-75.7846,0.696475,0.39575
9546000,0,-2.27321,-74.8548,0.367972,0.423125
9547000,0,-4.54669,-76.1319,0.82116,0.411667
9548000,0,-3.09161,-76.0353,0.187403,0.371
9549000,0,-2.70575,-76.9292,0.191738,0.508
9550000,0,-3.0305,-76.6665,0.342608,0.415
9551000,0,-1.8259,-75.804,0.130892,0.4454
9552000,0,-2.29023,-76.0527,0.385538,0.432286
9553000,0,-2.86135,-76.0733,0.187415,0.408
9554000,0,-2.30874,-73.9639,0.189306,0.407
9555000,0,-2.11901,-76.4803,0.162729,0.452
9556000,0,-4.61361,-76.9615,0.669068,0.423667
9557000,0,-3.24306,-82.6729,0.201285,0.4055
9558000,0,-4.08322,-74.8105,0.930846,0.475
9559000,0,-3.72733,-77.0164,0.0992504,0.403
9560000,0,-5.13461,-76.4315,1.02526,0.397
9561000,0,-2.96429,-76.5747,0.87538,0.4135
9562000,0,-1.85261,-76.8996,0.0815837,0.424
9563000,1,-5.03698,-76.0423,1.34178,0.407857
9564000,0,-3.53755,-74.2069,1.05935,0.413222
9565000,0,-6.49454,-78.7732,0.928834,0.4126
9566000,0,-3.60435,-76.4589,1.85934,0.4085
9567000,0,-3.4789,-74.9073,1.31045,0.402667
9568000,1,-9.8774,-77.0942,0.814235,0.389
9569000,0,-2.88741,-74.3305,0.800886,0.4165
9570000,0,-2.91557,-74.6827,0.028518,0.439
9571000,0,-2.51345,-77.6294,0.496744,0.4256
9572000,0,-2.05562,-76.1973,0.239159,0.468
9573000,0,-2.26552,-74.8252,0.262609,0.4376
9574000,0,-3.23163,-79.6684,1.12272,0.41
9575000,0,-3.30007,-75.659,1.54904,0.517
9576000,0,-2.68194,-77.0909,0.729261,0.4135
9577000,0,-3.69349,-74.7594,1.25999,0.417
9578000,0,-2.07984,-76.537,0.0966881,0.428154
9579000,0,-2.81128,-74.2772,0.848123,0.393
9580000,0,-3.18586,-77.15,0.578627,0.402
9581000,0,-3.005,-75.2743,0.17248,0.38525
9582000,0,-2.27686,-75.1224,0.15085,0.392
9583000,0,-3.11448,-76.0468,0.469774,0.387667
9584000,0,-2.81614,-74.3598,0.0288566,0.385
9585000,0,-3.3823,-75.6551,0.928502,0.398
9586000,0,-2.46896,-75.117,0.447993,0.407
9587000,0,-2.1298,-77.0433,0.143448,0.4026
9588000,0,-1.91015,-76.7629,0.0866931,0.435
9589000,0,-2.1614,-74.3876,0.0290256,0.428
9590000,0,-2.58058,-78.2189,0.330422,0.41725
9591000,0,-3.85359,-75.6988,1.87652,0.441
9592000,0,-3.54783,-75.4881,1.63616,0.417136
9593000,0,-2.14742,-74.2962,0.0924224,0.407
9594000,0,-3.61239,-74.787,0.457776,0.410053
9595000,0,-3.13998,-74.5815,0.35054,0.4205
9596000,0,-2.4153,-74.973,0.612665,0.449
9597000,0,-3.90112,-74.8496,1.79297,0.412833
9598000,1,-3.88311,-75.381,0.27051,0.444
9599000,0,-4.21529,-74.3673,2.17502,0.392
9600000,0,-2.43216,-80.8344,0.168266,0.412
9601000,0,-2.52054,-75.6045,0.12053,0.377
9602000,0,-2.37449,-75.849,0.0781415,0.434
9603000,0,-2.08757,-74.6857,0.0716115,0.411222
9604000,0,-2.24989,-74.2915,0.174704,0.372
9605000,0,-3.44392,-75.5806,0.0362864,0.402
9606000,0,-3.20861,-74.9253,0.0166033,0.448
9607000,0,-2.87444,-76.5283,0.658257,0.426143
9608000,0,-3.84749,-75.9549,0.731901,0.403667
9609000,0,-3.05632,-76.0891,0.584082,0.388
9610000,0,-4.47549,-76.4531,0.647819,0.379
9611000,0,-2.23612,-74.3456,0.318696,0.4124
9612000,0,-2.80075,-74.7365,0.0815353,0.394
9613000,0,-3.04717,-76.9176,0.499513,0.426167
9614000,0,-1.86351,-75.4751,0.184227,0.404
9615000,0,-2.23868,-74.8323,0.2852,0.381
9616000,0,-3.24247,-75.9079,0.446255,0.4147
9617000,0,-1.98553,-76.6721,0.111425,0.406
9618000,0,-3.57524,-75.4767,0.409805,0.392
9619000,0,-2.3163,-76.6938,0.495902,0.437
9620000,1,-5.56888,-75.1692,0.634694,0.435
9621000,0,-1.8641,-75.5932,0.183553,0.43
9622000,0,-2.11041,-77.5253,0.288478,0.477
9623000,0,-5.80521,-75.4488,3.04779,0.420182
9624000,0,-2.90802,-76.0926,0.258819,0.398
9625000,0,-3.49145,-77.7112,0.9776,0.361
9626000,0,-2.99826,-75.7524,0.188035,0.399
9627000,0,-2.09742,-74.7902,0.233835,0.41
9628000,0,-2.756,-74.507,0.867854,0.401
9629000,0,-2.82129,-76.5088,0.587276,0.393
9630000,0,-2.92357,-75.0614,0.422138,0.386
9631000,0,-4.13026,-76.7263,1.73033,0.451
9632000,0,-2.66637,-78.0794,0.555831,0.408714
9633000,0,-3.61624,-74.2632,1.23596,0.389
9634000,0,-4.03341,-75.0916,1.35138,0.379
9635000,0,-2.138,-81.1302,0.228851,0.401
9636000,1,-5.52887,-74.7777,0.528635,0.443
9637000,1,-8.02694,-74.6876,0.479012,0.456
9638000,0,-2.55106,-74.7648,0.140648,0.424053
9639000,0,-2.54788,-74.1264,0.299865,0.411207
9640000,0,-1.93111,-77.0988,0.0184054,0.420889
9641000,0,-2.41048,-74.7558,0.340643,0.388
9642000,0,-3.674,-74.5324,1.70169,0.397
9643000,0,-2.44823,-75.1986,0.36362,0.415
9644000,0,-2.21645,-75.2695,0.0881109,0.426
9645000,0,-2.9189,-74.6635,0.989024,0.415333
9646000,0,-1.79786,-76.0056,0.10142,0.4255
9647000,0,-2.20246,-74.0284,0.130936,0.419667
9648000,1,-6.48889,-76.8394,1.78719,0.419
9649000,0,-2.23321,-75.4505,0.175431,0.4336
9650000,0,-2.76024,-74.9749,0.620373,0.438667
9651000,0,-2.35944,-76.4919,0.0992439,0.432
9652000,1,-5.64341,-76.3208,0.442104,0.433333
9653000,0,-3.00222,-76.721,0.368257,0.3995
9654000,0,-2.89892,-81.8389,0.260842,0.449
9655000,0,-3.21625,-75.536,0.217206,0.361
9656000,0,-3.32316,-74.7287,1.3371,0.4135
9657000,0,-1.81175,-75.3068,0.0857716,0.372
9658000,1,-4.5006,-76.3104,0.226482,0.464
9659000,0,-2.54994,-74.9924,0.594083,0.433769
9660000,0,-2.60978,-78.3326,0.0858892,0.506
9661000,0,-2.33187,-75.8656,0.493886,0.394
9662000,0,-2.76443,-76.2673,0.784023,0.451
9663000,0,-4.44549,-75.408,2.76742,0.508
9664000,0,-2.38167,-74.6109,0.268259,0.435625
9665000,0,-1.89018,-77.5096,0.0935649,0.4495
9666000,0,-2.50137,-76.2826,0.46009,0.436667
9667000,0,-2.02181,-76.1786,0.0932874,0.424
9668000,0,-3.10162,-77.8473,1.05788,0.406
9669000,0,-3.03059,-74.2338,0.602517,0.378
9670000,2,-11.5194,-77.1891,1.35386,0.604
9671000,0,-4.63759,-76.7564,0.808326,0.44725
9672000,0,-2.72768,-74.9446,0.420476,0.449125
9673000,0,-2.56715,-76.5844,0.100377,0.385
9674000,0,-1.9852,-76.82,0.172534,0.461778
9675000,0,-3.11004,-74.2809,0.369653,0.5355
9676000,0,-2.50102,-74.3405,0.24503,0.398
9677000,0,-3.79309,-76.0964,0.753289,0.403
9678000,0,-4.15903,-74.3694,1.41094,0.42975
9679000,0,-3.31888,-80.8528,0.37315,0.367
9680000,0,-2.05497,-74.175,0.0139002,0.379
9681000,0,-3.05174,-74.1003,0.621511,0.522
9682000,0,-4.18665,-76.562,1.35035,0.355
9683000,0,-2.74384,-75.3917,0.289499,0.418889
9684000,2,-10.1621,-78.5339,2.14762,0.415143
9685000,0,-3.22358,-76.1967,1.32407,0.4165
9686000,0,-3.4459,-75.7232,0.243828,0.405
9687000,1,-5.00422,-77.6593,0.257403,0.409
9688000,0,-2.52018,-74.4095,0.0724575,0.419167
9689000,0,-2.53089,-74.3015,0.441939,0.422
9690000,0,-2.82962,-76.1635,0.244595,0.424
9691000,0,-2.91433,-74.4325,0.568223,0.466
9692000,0,-2.59944,-74.4887,0.658357,0.4352
9693000,0,-4.2949,-76.3252,0.371024,0.448
9694000,0,-4.61543,-76.5853,1.25852,0.399
9695000,0,-2.92479,-75.2863,0.593492,0.418167
9696000,0,-2.89122,-76.0355,0.624696,0.424545
9697000,0,-4.41145,-75.596,0.903731,0.417
9698000,0,-2.83882,-76.7489,0.45097,0.43
9699000,0,-3.51784,-75.5062,0.357268,0.4182
9700000,0,-3.18597,-75.4832,0.955433,0.454
9701000,0,-3.34955,-75.6483,0.184347,0.4225
9702000,0,-3.20343,-76.9823,0.210393,0.4215
9703000,0,-2.41693,-74.3243,0.030998,0.379
9704000,0,-3.09478,-74.9728,0.813418,0.508
9705000,0,-2.8971,-77.1233,1.16465,0.385
9706000,0,-2.85379,-76.4257,0.612949,0.4484
9707000,0,-1.94107,-74.751,0.234747,0.381
9708000,0,-2.05643,-74.7705,0.199119,0.43675
9709000,0,-3.2398,-76.0116,1.09517,0.387
9710000,0,-2.12845,-75.7457,0.410193,0.442
9711000,0,-2.02748,-74.8519,0.0921489,0.4315
9712000,0,-2.85917,-75.8074,0.740908,0.438
9713000,0,-2.19622,-76.953,0.0356741,0.393
9714000,0,-3.37764,-74.5152,0.983112,0.385
9715000,0,-2.70538,-76.1813,0.250946,0.418
9716000,0,-2.31458,-75.0953,0.366124,0.394
9717000,1,-8.34456,-75.8099,0.375099,0.424769
9718000,0,-3.6968,-78.829,0.831946,0.431
9719000,1,-7.0906,-78.7593,1.35053,0.44
9720000,0,-2.85185,-74.0328,0.834138,0.4385
9721000,0,-3.75332,-77.8863,1.01912,0.384
9722000,0,-3.07962,-74.7636,1.13055,0.456
9723000,0,-4.5021,-77.3058,0.124931,0.37
9724000,0,-2.68042,-74.5252,0.145025,0.433
9725000,0,-1.95379,-74.213,0.0677438,0.452714
9726000,0,-1.88672,-77.255,0.0880127,0.4391
9727000,0,-2.11758,-74.3571,0.0757194,0.437875
9728000,0,-1.94726,-78.6787,0.000479772,0.415
9729000,0,-2.28236,-74.8273,0.324239,0.4
9730000,0,-3.05116,-74.2843,0.823997,0.375
9731000,0,-5.0328,-79.7567,0.364369,0.411714
9732000,0,-3.03575,-74.5826,0.461333,0.433
9733000,0,-2.74761,-75.7153,0.309925,0.41725
9734000,2,-12.9965,-76.3649,1.04109,0.489
9735000,0,-1.81183,-75.9916,0.104685,0.429
9736000,0,-4.88169,-75.2658,2.45165,0.387
9737000,0,-2.1716,-74.5603,0.140517,0.478
9738000,0,-1.82461,-75.5777,0.169372,0.409
9739000,0,-2.35834,-75.2332,0.0470412,0.436143
9740000,0,-3.43,-75.533,1.41827,0.4505
9741000,0,-3.04866,-74.6367,0.811577,0.416
9742000,0,-3.23854,-74.5094,1.03606,0.434375
9743000,0,-3.16558,-77.2061,0.63078,0.382
9744000,0,-4.64525,-76.6548,0.822414,0.438
9745000,0,-2.8788,-77.9238,0.288618,0.4052
9746000,0,-4.78062,-77.6605,1.43031,0.4064
9747000,0,-2.84176,-74.2763,0.34376,0.424059
9748000,0,-3.14834,-75.3537,0.154914,0.382
9749000,0,-1.91921,-76.8673,0.194981,0.40075
9750000,0,-3.50511,-74.4011,0.568755,0.437
9751000,0,-1.91194,-75.5724,0.0978822,0.434
9752000,0,-4.39833,-76.726,1.2126,0.413875
9753000,0,-2.72825,-74.8821,0.148172,0.37
9754000,0,-3.2858,-79.1269,0.490961,0.397333
9755000,0,-2.96974,-75.3834,0.514742,0.428
9756000,0,-2.47261,-73.9933,0.289061,0.386
9757000,0,-4.08959,-76.0397,0.712387,0.395
9758000,1,-4.09926,-76.4281,0.434117,0.4047
9759000,0,-2.4221,-78.1504,0.227744,0.405667
9760000,0,-2.6862,-77.4641,0.800761,0.401
9761000,1,-4.71383,-78.7225,0.510057,0.4285
9762000,0,-2.5029,-75.5198,0.13844,0.465
9763000,1,-5.49401,-79.2227,0.90557,0.414
9764000,1,-7.19763,-78.3004,1.63314,0.413889
9765000,0,-2.79329,-77.6368,0.913603,0.45
9766000,0,-3.72322,-74.8364,1.70452,0.407
9767000,0,-2.77578,-74.4945,0.382373,0.395
9768000,0,-2.74302,-74.8546,0.330491,0.4278
9769000,1,-8.06684,-79.5356,1.68425,0.467
9770000,1,-8.0806,-78.5209,0.29945,0.444333
9771000,2,-7.39124,-76.2111,0.273049,0.434625
9772000,0,-2.78666,-74.2,0.357291,0.501
9773000,0,-2.6866,-74.8444,0.106958,0.436077
9774000,0,-3.10555,-74.4105,0.565968,0.371
9775000,1,-6.84258,-76.7325,1.68685,0.445
9776000,0,-2.2917,-77.9265,0.337244,0.4345
9777000,0,-2.60533,-77.3059,0.863393,0.3885
9778000,0,-2.71023,-74.9038,0.759834,0.425
9779000,0,-3.35175,-75.9421,0.785753,0.405714
9780000,0,-1.90055,-76.7949,0.134645,0.441818
9781000,0,-2.76821,-74.4897,0.428673,0.400667
9782000,0,-2.89401,-75.6565,0.00563276,0.399333
9783000,0,-2.60725,-74.2359,0.141153,0.396
